Orthogroup	AF303741	AF371960	AY521625	AY894343	BD143114	GQ273492	HF920633	HF920637	KC244182	KF938901	KT804738	KX643370	LS484712	MF599468	MG570131	MG570132	MK098185	MK098186	MK098187	MK689685	MK689686	MN432490	MN562489	MN803438	MT521409	MT798582	MT926123	MT986830	MW139932	NC_005946	OK042108	OK042109	OL774653	OL774654	OL774655	OM037668	ON075463	ON740976	ON743042	OP009387	OQ475017
OG0000056		AF371960.1_00119 hypothetical protein		MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	GQ273492.1_00116 hypothetical protein			MK689686.1_00118 hypothetical protein		MK689686.1_00118 hypothetical protein				MG570131.1_00116 hypothetical protein	MG570132.1_00116 hypothetical protein	MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	AF371960.1_00119 hypothetical protein	MK689686.1_00118 hypothetical protein	AF371960.1_00119 hypothetical protein	OM037668.1_00091 hypothetical protein		OM037668.1_00091 hypothetical protein	MK689686.1_00118 hypothetical protein	AF371960.1_00119 hypothetical protein	AF371960.1_00119 hypothetical protein	MK689686.1_00118 hypothetical protein		MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	OM037668.1_00091 hypothetical protein	MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	MK689686.1_00118 hypothetical protein	AF371960.1_00119 hypothetical protein	OQ475017.1_00118 OQ475017.1 - hypothetical protein translation
OG0000057		AF371960.1_00123 hypothetical protein		MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	GQ273492.1_00120 hypothetical protein			MK689686.1_00122 hypothetical protein		MK689686.1_00122 hypothetical protein				MG570131.1_00120 hypothetical protein	MG570132.1_00120 hypothetical protein	MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	AF371960.1_00123 hypothetical protein	MK689686.1_00122 hypothetical protein	AF371960.1_00123 hypothetical protein	OM037668.1_00028 hypothetical protein		OM037668.1_00028 hypothetical protein	MK689686.1_00122 hypothetical protein	AF371960.1_00123 hypothetical protein	AF371960.1_00123 hypothetical protein	MK689686.1_00122 hypothetical protein		MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	OM037668.1_00028 hypothetical protein	MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	MK689686.1_00122 hypothetical protein	AF371960.1_00123 hypothetical protein	OQ475017.1_00122 OQ475017.1 - hypothetical protein translation
OG0000058		AF371960.1_00010 hypothetical protein		MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein				MK689686.1_00010 hypothetical protein		MK689686.1_00010 hypothetical protein				MG570131.1_00011 hypothetical protein	MG570132.1_00011 hypothetical protein	MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	AF371960.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	AF371960.1_00010 hypothetical protein	OM037668.1_00054 hypothetical protein		OM037668.1_00054 hypothetical protein	MK689686.1_00010 hypothetical protein	AF371960.1_00010 hypothetical protein	AF371960.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein		MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	OM037668.1_00054 hypothetical protein	MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	MK689686.1_00010 hypothetical protein	AF371960.1_00010 hypothetical protein	OQ475017.1_00010 OQ475017.1 - hypothetical protein translation
OG0000059		AF371960.1_00058 hypothetical protein		MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	GQ273492.1_00057 hypothetical protein			MK689686.1_00057 hypothetical protein						MG570131.1_00058 hypothetical protein	MG570132.1_00058 hypothetical protein	MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	AF371960.1_00058 hypothetical protein	MK689686.1_00057 hypothetical protein	AF371960.1_00058 hypothetical protein	OM037668.1_00097 hypothetical protein		OM037668.1_00097 hypothetical protein	MK689686.1_00057 hypothetical protein	AF371960.1_00058 hypothetical protein	AF371960.1_00058 hypothetical protein	MK689686.1_00057 hypothetical protein		MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	OM037668.1_00097 hypothetical protein	MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	MK689686.1_00057 hypothetical protein	AF371960.1_00058 hypothetical protein	OQ475017.1_00057 OQ475017.1 - hypothetical protein translation
OG0000060		AF371960.1_00060 hypothetical protein		MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	GQ273492.1_00059 hypothetical protein			MK689686.1_00058 hypothetical protein		MK689686.1_00058 hypothetical protein				MG570131.1_00059 hypothetical protein	MG570132.1_00059 hypothetical protein	MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	AF371960.1_00060 hypothetical protein	MK689686.1_00058 hypothetical protein	AF371960.1_00060 hypothetical protein	OM037668.1_00085 hypothetical protein		OM037668.1_00085 hypothetical protein	MK689686.1_00058 hypothetical protein	AF371960.1_00060 hypothetical protein		MK689686.1_00058 hypothetical protein		MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	OM037668.1_00085 hypothetical protein	MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	MK689686.1_00058 hypothetical protein	AF371960.1_00060 hypothetical protein	OQ475017.1_00058 OQ475017.1 - hypothetical protein translation
OG0000061		AF371960.1_00091 hypothetical protein		MK689686.1_00087 hypothetical protein		GQ273492.1_00086 hypothetical protein			MK689686.1_00087 hypothetical protein		MK689686.1_00087 hypothetical protein				MG570131.1_00086 hypothetical protein	MG570132.1_00086 hypothetical protein	MK689686.1_00087 hypothetical protein	MK689686.1_00087 hypothetical protein	MK689686.1_00087 hypothetical protein	AF371960.1_00091 hypothetical protein	MK689686.1_00087 hypothetical protein	AF371960.1_00091 hypothetical protein	OM037668.1_00086 hypothetical protein		OM037668.1_00086 hypothetical protein	MK689686.1_00087 hypothetical protein	AF371960.1_00091 hypothetical protein	AF371960.1_00091 hypothetical protein	MK689686.1_00087 hypothetical protein		MK689686.1_00087 hypothetical protein	MK689686.1_00087 hypothetical protein	MK689686.1_00087 hypothetical protein	MK689686.1_00087 hypothetical protein	MK689686.1_00087 hypothetical protein	OM037668.1_00086 hypothetical protein	MK689686.1_00087 hypothetical protein	MK689686.1_00087 hypothetical protein	MK689686.1_00087 hypothetical protein	AF371960.1_00091 hypothetical protein	OQ475017.1_00086 OQ475017.1 - hypothetical protein translation
OG0000062		AF371960.1_00093 hypothetical protein		MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	GQ273492.1_00088 hypothetical protein			MK689686.1_00089 hypothetical protein		MK689686.1_00089 hypothetical protein				MG570131.1_00088 hypothetical protein	MG570132.1_00088 hypothetical protein	MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	AF371960.1_00093 hypothetical protein	MK689686.1_00089 hypothetical protein	AF371960.1_00093 hypothetical protein	OM037668.1_00083 hypothetical protein		OM037668.1_00083 hypothetical protein	MK689686.1_00089 hypothetical protein	AF371960.1_00093 hypothetical protein	AF371960.1_00093 hypothetical protein	MK689686.1_00089 hypothetical protein		MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	OM037668.1_00083 hypothetical protein	MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	MK689686.1_00089 hypothetical protein	AF371960.1_00093 hypothetical protein	
OG0000063		AF371960.1_00094 hypothetical protein		putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen putative RNA binding protein	GQ273492.1_00089 hypothetical protein			putative RNA binding protein_refgen putative RNA binding protein		putative RNA binding protein_refgen putative RNA binding protein				MG570131.1_00089 hypothetical protein	MG570132.1_00089 hypothetical protein	putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen_refgen putative RNA binding protein	AF371960.1_00094 hypothetical protein	putative RNA binding protein_refgen putative RNA binding protein	AF371960.1_00094 hypothetical protein	OM037668.1_00082 hypothetical protein		OM037668.1_00082 hypothetical protein	putative RNA binding protein_refgen putative RNA binding protein	AF371960.1_00094 hypothetical protein	AF371960.1_00094 hypothetical protein	putative RNA binding protein_refgen putative RNA binding protein		putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen putative RNA binding protein	OM037668.1_00082 hypothetical protein	putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen putative RNA binding protein	putative RNA binding protein_refgen putative RNA binding protein	AF371960.1_00094 hypothetical protein	
OG0000064	AF303741.1_00005 hypothetical protein, AF303741.1_00007 hypothetical protein, AF303741.1_00065 hypothetical protein, AF303741.1_00066 hypothetical protein, AF303741.1_00094 hypothetical protein, AF303741.1_00095 hypothetical protein, AF303741.1_00109 hypothetical protein, AF303741.1_00173 hypothetical protein						HF920633.1_00040 hypothetical protein, HF920633.1_00057 hypothetical protein, HF920633.1_00107 hypothetical protein, HF920633.1_00117 hypothetical protein, HF920633.1_00143 hypothetical protein, HF920633.1_00170 hypothetical protein, HF920633.1_00172 hypothetical protein	HF920637.1_00034 HF920637.1 - hypothetical protein translation, HF920637.1_00096 HF920637.1 - hypothetical protein translation, HF920637.1_00102 HF920637.1 - hypothetical protein translation, HF920637.1_00130 HF920637.1 - hypothetical protein translation, HF920637.1_00158 HF920637.1 - hypothetical protein translation, HF920637.1_00184 HF920637.1 - hypothetical protein translation, HF920637.1_00206 HF920637.1 - hypothetical protein translation, HF920637.1_00208 HF920637.1 - hypothetical protein translation		KF938901.1_00085 hypothetical protein, KF938901.1_00140 hypothetical protein				MF599468.1_00099 MF599468.1 - hypothetical protein translation, MF599468.1_00100 MF599468.1 - hypothetical protein translation, MF599468.1_00102 MF599468.1 - hypothetical protein translation, MF599468.1_00114 MF599468.1 - hypothetical protein translation																											
OG0000065		ORF018L_refgen ORF018L		ORF018_refgen ORF018	ORF018_refgen ORF018	GQ273492.1_00021 hypothetical protein			ORF018_refgen ORF018		ORF018_refgen ORF018						ORF018_refgen ORF018	ORF018_refgen ORF018	ORF018_refgen ORF018	ORF018L_refgen ORF018L	ORF018_refgen ORF018	ORF018L_refgen ORF018L	OM037668.1_00042 hypothetical protein		OM037668.1_00042 hypothetical protein	ORF018_refgen ORF018	ORF018L_refgen ORF018L	ORF018L_refgen ORF018L	ORF018_refgen ORF018		ORF018_refgen ORF018	ORF018_refgen ORF018	ORF018_refgen ORF018	ORF018_refgen ORF018	ORF018_refgen ORF018	OM037668.1_00042 hypothetical protein	ORF018_refgen ORF018	ORF018_refgen ORF018	ORF018_refgen ORF018	ORF018L_refgen ORF018L	OQ475017.1_00021 OQ475017.1 - hypothetical protein translation
OG0000066		AF371960.1_00099 hypothetical protein		MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein	GQ273492.1_00095 hypothetical protein			MK689686.1_00096 hypothetical protein		MK689686.1_00096 hypothetical protein			MF599468.1_00131 MF599468.1 - hypothetical protein translation	MG570131.1_00095 hypothetical protein	MG570132.1_00095 hypothetical protein	MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein	AF371960.1_00099 hypothetical protein	MK689686.1_00096 hypothetical protein	AF371960.1_00099 hypothetical protein				MK689686.1_00096 hypothetical protein	AF371960.1_00099 hypothetical protein	AF371960.1_00099 hypothetical protein	MK689686.1_00096 hypothetical protein		MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein		MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein	MK689686.1_00096 hypothetical protein	AF371960.1_00099 hypothetical protein	OQ475017.1_00096 OQ475017.1 - hypothetical protein translation
OG0000067		ORF094L_refgen ORF094L		MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein	GQ273492.1_00090 hypothetical protein			MK689686.1_00091 hypothetical protein		MK689686.1_00091 hypothetical protein				MG570131.1_00090 hypothetical protein	MG570132.1_00090 hypothetical protein	MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein	ORF094L_refgen ORF094L	MK689686.1_00091 hypothetical protein	ORF094L_refgen ORF094L				MK689686.1_00091 hypothetical protein	ORF094L_refgen ORF094L	ORF094L_refgen ORF094L	MK689686.1_00091 hypothetical protein		MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein		MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein	MK689686.1_00091 hypothetical protein	ORF094L_refgen ORF094L	OQ475017.1_00091 OQ475017.1 - hypothetical protein translation
OG0000068		ORF065L_refgen ORF065L		RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase			RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase		RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase				MG570131.1_00065 hypothetical protein	MG570132.1_00065 hypothetical protein	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	ORF065L_refgen ORF065L	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	ORF065L_refgen ORF065L				RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	ORF065L_refgen ORF065L	ORF065L_refgen ORF065L	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase		RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase		RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	RING-finger-containing E3 ubiquitin ligase_refgen RING-finger-containing E3 ubiquitin ligase	ORF065L_refgen ORF065L	OQ475017.1_00064 OQ475017.1 - hypothetical protein translation
